timestamp,cpu_pct,mem_pct,bytes_sent,bytes_recv
2026-09-14T17:05:51.799860,16.8,22.0,35478572023,12488224781
2026-09-14T17:05:52.805660,18.4,22.0,35482849400,12488419231
2026-09-14T17:05:53.806999,16.6,22.1,35484755035,12488514855
2026-09-14T17:05:54.808089,17.7,22.1,35489846579,12488678157
2026-09-14T17:05:55.809581,19.6,22.1,35495516688,12488811947
2026-09-14T17:05:56.812662,19.2,22.1,35500374387,12488942752
2026-09-14T17:05:57.813868,17.6,22.1,35500602848,12489008450
2026-09-14T17:05:58.815316,17.2,22.2,35504774899,12489182072
2026-09-14T17:05:59.816867,17.9,22.1,35508465090,12489294652
2026-09-14T17:06:00.818653,17.1,22.1,35512712298,12489422125
2026-09-14T17:06:01.820185,18.3,22.1,35523239005,12489630163
2026-09-14T17:06:02.824669,17.6,22.2,35533456583,12489782667
2026-09-14T17:06:03.829601,17.8,22.2,35541803967,12489955091
2026-09-14T17:06:04.830891,18.6,22.2,35546139027,12490096513
2026-09-14T17:06:05.832126,18.3,22.2,35554797941,12490223748
2026-09-14T17:06:06.833582,17.3,22.2,35558532483,12490342657
2026-09-14T17:06:07.835145,18.3,22.2,35565829361,12490531756
2026-09-14T17:06:08.836870,18.3,22.2,35566638348,12490625055
2026-09-14T17:06:09.839572,18.4,22.2,35573580184,12490809943
2026-09-14T17:06:10.844346,18.1,22.2,35574532541,12490889788
2026-09-14T17:06:11.846158,18.5,22.2,35579732879,12491023325
2026-09-14T17:06:12.848162,19.2,22.2,35587149645,12491192562
2026-09-14T17:06:13.850020,19.3,22.1,35588133693,12491286906
2026-09-14T17:06:14.853344,18.0,22.0,35589695236,12491378389
2026-09-14T17:06:15.856691,17.2,21.9,35597341293,12491536317
2026-09-14T17:06:16.858295,16.4,21.9,35608475313,12491672151
2026-09-14T17:06:17.859608,17.8,21.9,35611560480,12491797154
2026-09-14T17:06:18.860848,16.4,22.0,35619549800,12491915112
2026-09-14T17:06:19.869640,18.8,22.0,35626233936,12492017864
2026-09-14T17:06:20.876761,20.8,22.0,35633932236,12492327096
2026-09-14T17:06:21.882337,22.9,22.0,35636271248,12492400611
2026-09-14T17:06:22.883496,23.0,22.0,35637332967,12492470341
2026-09-14T17:06:23.887977,20.5,22.1,35637522666,12492533486
2026-09-14T17:06:24.892672,17.4,22.1,35647650378,12492740819
2026-09-14T17:06:25.894004,18.4,22.2,35655557316,12492835474
2026-09-14T17:06:26.895612,18.0,22.2,35655696335,12492902820
2026-09-14T17:06:27.897298,18.6,22.2,35660668501,12493047664
2026-09-14T17:06:28.898766,17.8,22.2,35670375051,12493190668
2026-09-14T17:06:29.900144,18.2,22.2,35678667158,12493332301
2026-09-14T17:06:30.903500,18.4,22.3,35679697698,12493431917
2026-09-14T17:06:31.906549,20.1,22.2,35687429261,12493612407
2026-09-14T17:06:32.907784,20.1,22.2,35695336242,12493769737
2026-09-14T17:06:33.909578,19.4,22.3,35696414619,12493855762
2026-09-14T17:06:34.911187,20.0,22.2,35705205905,12494009265
2026-09-14T17:06:35.914240,16.2,22.2,35708784355,12494079371
2026-09-14T17:06:36.916740,16.4,22.2,35708941870,12494127474
2026-09-14T17:06:37.920667,17.5,22.1,35709090001,12494182752
2026-09-14T17:06:38.922126,16.3,22.1,35713773731,12494331104
2026-09-14T17:06:39.923699,18.2,22.1,35723072406,12494527970
2026-09-14T17:06:40.926786,17.0,22.1,35733216215,12494636810
2026-09-14T17:06:41.928206,19.5,22.1,35733405960,12494699091
2026-09-14T17:06:42.929600,17.1,22.0,35734510147,12494755830
2026-09-14T17:06:43.930828,18.5,22.0,35740336111,12494896660
2026-09-14T17:06:44.936060,16.5,22.1,35744293448,12495010450
2026-09-14T17:06:45.948088,18.9,22.1,35746522661,12495105418
2026-09-14T17:06:46.952752,19.6,22.1,35747619067,12495160594
2026-09-14T17:06:47.954259,18.4,22.1,35766316547,12495450741
2026-09-14T17:06:48.955698,17.9,22.2,35776228934,12495535234
2026-09-14T17:06:49.958427,17.1,22.2,35776327406,12495565250
2026-09-14T17:06:50.960528,17.7,22.2,35777432178,12495620717
2026-09-14T17:06:51.966067,18.3,22.1,35779678273,12495732826
2026-09-14T17:06:52.968594,18.2,22.1,35798965988,12495927254
2026-09-14T17:06:53.970020,18.0,22.1,35802196185,12495989126
2026-09-14T17:06:54.978062,17.0,22.1,35802323350,12496028557
2026-09-14T17:06:55.979806,18.4,22.1,35807562920,12496117592
2026-09-14T17:06:56.981349,18.6,22.0,35819035992,12496270341
2026-09-14T17:06:57.982726,18.5,22.1,35824369386,12496335729
2026-09-14T17:06:58.984287,19.7,22.1,35825649572,12496424628
2026-09-14T17:06:59.986393,18.3,22.1,35829054286,12496548122
2026-09-14T17:07:00.988048,17.7,22.1,35845189542,12496736090
2026-09-14T17:07:01.991196,18.8,22.2,35847501772,12496788681
2026-09-14T17:07:02.992666,18.7,22.2,35847685779,12496832966
2026-09-14T17:07:03.994561,17.1,22.2,35847795172,12496885471
2026-09-14T17:07:04.995984,17.9,22.3,35861116371,12497095468
2026-09-14T17:07:05.997395,19.4,22.3,35870099488,12497177187
2026-09-14T17:07:06.999893,16.8,22.3,35870179192,12497211044
2026-09-14T17:07:08.004703,15.1,22.3,35870183216,12497214645
2026-09-14T17:07:09.008710,16.6,22.2,35870185860,12497215984
2026-09-14T17:07:10.010148,15.6,22.2,35870188768,12497217587
2026-09-14T17:07:11.012869,15.6,22.2,35870191544,12497219058
2026-09-14T17:07:12.016562,13.9,22.2,35870194320,12497220529
2026-09-14T17:07:13.019199,17.1,22.3,35870197096,12497222000
2026-09-14T17:07:14.020678,16.3,22.3,35870199740,12497223272
2026-09-14T17:07:15.022141,17.6,22.2,35870202516,12497224743
2026-09-14T17:07:16.023352,17.9,22.2,35870205160,12497226124
2026-09-14T17:07:17.024680,17.7,22.1,35870208360,12497227991
2026-09-14T17:07:18.025888,16.4,22.1,35870211594,12497229682
2026-09-14T17:07:19.028737,17.3,22.1,35870214554,12497231099
2026-09-14T17:07:20.031788,15.9,22.1,35870217264,12497232504
2026-09-14T17:07:21.033465,13.0,22.1,35870220106,12497234083
2026-09-14T17:07:22.034739,13.6,22.0,35870223344,12497236016
2026-09-14T17:07:23.036439,15.2,22.0,35870226120,12497237487
